run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,action_text,action_name,action_arguments,gold_action,gold_arguments,action_valid,action_correct,action_schema_error,time_to_valid_action_ms,invalid_action_rate,valid_under_deadline,correct_under_deadline,action_budget_tokens
w3v2_023_low_saver_b96_r1_d10000,2026-07-19T21:26:37+08:00,2026-07-19T21:26:49+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq745_budget96_temp0.0,tiny_schema_v2,w3v2_023,1,649,96,57,2344,7869,138.053,10213,W3_action_low_saver_b96_cc00b3fb5c,NA,34.228,34.176,36.9,36.9,0,false,10000,false,wrong_action_type,"physical_run_id=w3v2_023_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Dentist Appointment"",""time"":""2026-08-03 09:15"",""vibrate"":false,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Dentist Appointment"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""2026-08-03 09:15"", ""vibrate"": false}",add_calendar_event,"{""attendees"": [""Dr. Lee""], ""duration_minutes"": 30, ""online"": false, ""start_time"": ""2026-08-03 09:15"", ""title"": ""Dentist appointment""}",true,false,false,10070.0,0.0,false,false,96
w3v2_024_low_saver_b96_r1_d2000,2026-07-19T21:26:49+08:00,2026-07-19T21:27:04+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq755_budget96_temp0.0,tiny_schema_v2,w3v2_024,1,659,96,64,2328,8739,136.547,11067,W3_action_low_saver_b96_cc00b3fb5c,NA,34.17,34.176,36.5,36.9,0,false,2000,false,parse_error,"physical_run_id=w3v2_024_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""invalid JSON document: Extra data: line 2 column 1 (char 99)""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":2700,""label"":""Budget Review"",""sound"":false}}
>{""action"":""set_alarm"",""arguments"":{""repeat_days"":[],""time"":""2026-08-10T14:30:00"",""vibrate"":false}}",NA,NA,add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-10 14:30"", ""title"": ""Budget review""}",false,false,false,NA,1.0,false,false,96
w3v2_024_low_saver_b96_r1_d5000,2026-07-19T21:26:49+08:00,2026-07-19T21:27:04+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq755_budget96_temp0.0,tiny_schema_v2,w3v2_024,1,659,96,64,2328,8739,136.547,11067,W3_action_low_saver_b96_cc00b3fb5c,NA,34.17,34.176,36.5,36.9,0,false,5000,false,parse_error,"physical_run_id=w3v2_024_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""invalid JSON document: Extra data: line 2 column 1 (char 99)""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":2700,""label"":""Budget Review"",""sound"":false}}
>{""action"":""set_alarm"",""arguments"":{""repeat_days"":[],""time"":""2026-08-10T14:30:00"",""vibrate"":false}}",NA,NA,add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-10 14:30"", ""title"": ""Budget review""}",false,false,false,NA,1.0,false,false,96
w3v2_024_low_saver_b96_r1_d10000,2026-07-19T21:26:49+08:00,2026-07-19T21:27:04+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq755_budget96_temp0.0,tiny_schema_v2,w3v2_024,1,659,96,64,2328,8739,136.547,11067,W3_action_low_saver_b96_cc00b3fb5c,NA,34.17,34.176,36.5,36.9,0,false,10000,false,parse_error,"physical_run_id=w3v2_024_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""invalid JSON document: Extra data: line 2 column 1 (char 99)""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":2700,""label"":""Budget Review"",""sound"":false}}
>{""action"":""set_alarm"",""arguments"":{""repeat_days"":[],""time"":""2026-08-10T14:30:00"",""vibrate"":false}}",NA,NA,add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-10 14:30"", ""title"": ""Budget review""}",false,false,false,NA,1.0,false,false,96
w3v2_025_low_saver_b96_r1_d2000,2026-07-19T21:27:04+08:00,2026-07-19T21:27:12+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_025,1,623,96,23,1960,3212,139.652,5172,W3_action_low_saver_b96_cc00b3fb5c,NA,34.182,34.297,36.9,37.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_025_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Alice\"", \""text\"": \""Server is back online\"", \""urgent\"": true}, got={\""contact\"": \""Alice\"", \""text\"": \""Server is back online.\"", \""urgent\"": true}""","{""action"":""send_message"",""arguments"":{""text"":""Server is back online."",""urgent"":true,""contact"":""Alice""}}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online."", ""urgent"": true}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online"", ""urgent"": true}",true,false,false,5027.0,0.0,false,false,96
w3v2_025_low_saver_b96_r1_d5000,2026-07-19T21:27:04+08:00,2026-07-19T21:27:12+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_025,1,623,96,23,1960,3212,139.652,5172,W3_action_low_saver_b96_cc00b3fb5c,NA,34.182,34.297,36.9,37.3,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_025_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Alice\"", \""text\"": \""Server is back online\"", \""urgent\"": true}, got={\""contact\"": \""Alice\"", \""text\"": \""Server is back online.\"", \""urgent\"": true}""","{""action"":""send_message"",""arguments"":{""text"":""Server is back online."",""urgent"":true,""contact"":""Alice""}}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online."", ""urgent"": true}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online"", ""urgent"": true}",true,false,false,5027.0,0.0,false,false,96
w3v2_025_low_saver_b96_r1_d10000,2026-07-19T21:27:04+08:00,2026-07-19T21:27:12+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_025,1,623,96,23,1960,3212,139.652,5172,W3_action_low_saver_b96_cc00b3fb5c,NA,34.182,34.297,36.9,37.3,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_025_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Alice\"", \""text\"": \""Server is back online\"", \""urgent\"": true}, got={\""contact\"": \""Alice\"", \""text\"": \""Server is back online.\"", \""urgent\"": true}""","{""action"":""send_message"",""arguments"":{""text"":""Server is back online."",""urgent"":true,""contact"":""Alice""}}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online."", ""urgent"": true}",send_message,"{""contact"": ""Alice"", ""text"": ""Server is back online"", ""urgent"": true}",true,false,false,5027.0,0.0,true,false,96
w3v2_026_low_saver_b96_r1_d2000,2026-07-19T21:27:12+08:00,2026-07-19T21:27:20+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq734_budget96_temp0.0,tiny_schema_v2,w3v2_026,1,638,96,26,1950,3616,139.077,5566,W3_action_low_saver_b96_cc00b3fb5c,NA,34.315,34.372,37.3,36.9,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_026_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven\"", \""urgent\"": false}, got={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven. Sorry.\"", \""urgent\"": false}""","{""action"":""send_message"",""arguments"":{""text"":""I will arrive at seven. Sorry."",""contact"":""Bob"",""urgent"":false}}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven. Sorry."", ""urgent"": false}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven"", ""urgent"": false}",true,false,false,5424.0,0.0,false,false,96
w3v2_026_low_saver_b96_r1_d5000,2026-07-19T21:27:12+08:00,2026-07-19T21:27:20+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq734_budget96_temp0.0,tiny_schema_v2,w3v2_026,1,638,96,26,1950,3616,139.077,5566,W3_action_low_saver_b96_cc00b3fb5c,NA,34.315,34.372,37.3,36.9,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_026_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven\"", \""urgent\"": false}, got={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven. Sorry.\"", \""urgent\"": false}""","{""action"":""send_message"",""arguments"":{""text"":""I will arrive at seven. Sorry."",""contact"":""Bob"",""urgent"":false}}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven. Sorry."", ""urgent"": false}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven"", ""urgent"": false}",true,false,false,5424.0,0.0,false,false,96
w3v2_026_low_saver_b96_r1_d10000,2026-07-19T21:27:12+08:00,2026-07-19T21:27:20+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq734_budget96_temp0.0,tiny_schema_v2,w3v2_026,1,638,96,26,1950,3616,139.077,5566,W3_action_low_saver_b96_cc00b3fb5c,NA,34.315,34.372,37.3,36.9,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_026_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven\"", \""urgent\"": false}, got={\""contact\"": \""Bob\"", \""text\"": \""I will arrive at seven. Sorry.\"", \""urgent\"": false}""","{""action"":""send_message"",""arguments"":{""text"":""I will arrive at seven. Sorry."",""contact"":""Bob"",""urgent"":false}}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven. Sorry."", ""urgent"": false}",send_message,"{""contact"": ""Bob"", ""text"": ""I will arrive at seven"", ""urgent"": false}",true,false,false,5424.0,0.0,true,false,96
w3v2_027_low_saver_b96_r1_d2000,2026-07-19T21:27:20+08:00,2026-07-19T21:27:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_027,1,630,96,31,1965,4315,139.194,6280,W3_action_low_saver_b96_cc00b3fb5c,NA,34.366,34.378,36.9,36.9,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_027_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""body\"": \""The draft is attached\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}, got={\""body\"": \""The draft is attached.\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}""","{""action"":""send_email"",""arguments"":{""body"":""The draft is attached."",""high_priority"":true,""recipient"":""report@example.com"",""subject"":""Weekly report""}}",send_email,"{""body"": ""The draft is attached."", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",send_email,"{""body"": ""The draft is attached"", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",true,false,false,6137.0,0.0,false,false,96
w3v2_027_low_saver_b96_r1_d5000,2026-07-19T21:27:20+08:00,2026-07-19T21:27:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_027,1,630,96,31,1965,4315,139.194,6280,W3_action_low_saver_b96_cc00b3fb5c,NA,34.366,34.378,36.9,36.9,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_027_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""body\"": \""The draft is attached\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}, got={\""body\"": \""The draft is attached.\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}""","{""action"":""send_email"",""arguments"":{""body"":""The draft is attached."",""high_priority"":true,""recipient"":""report@example.com"",""subject"":""Weekly report""}}",send_email,"{""body"": ""The draft is attached."", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",send_email,"{""body"": ""The draft is attached"", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",true,false,false,6137.0,0.0,false,false,96
w3v2_027_low_saver_b96_r1_d10000,2026-07-19T21:27:20+08:00,2026-07-19T21:27:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_027,1,630,96,31,1965,4315,139.194,6280,W3_action_low_saver_b96_cc00b3fb5c,NA,34.366,34.378,36.9,36.9,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_027_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""body\"": \""The draft is attached\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}, got={\""body\"": \""The draft is attached.\"", \""high_priority\"": true, \""recipient\"": \""report@example.com\"", \""subject\"": \""Weekly report\""}""","{""action"":""send_email"",""arguments"":{""body"":""The draft is attached."",""high_priority"":true,""recipient"":""report@example.com"",""subject"":""Weekly report""}}",send_email,"{""body"": ""The draft is attached."", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",send_email,"{""body"": ""The draft is attached"", ""high_priority"": true, ""recipient"": ""report@example.com"", ""subject"": ""Weekly report""}",true,false,false,6137.0,0.0,true,false,96
w3v2_028_low_saver_b96_r1_d2000,2026-07-19T21:27:28+08:00,2026-07-19T21:27:39+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq738_budget96_temp0.0,tiny_schema_v2,w3v2_028,1,642,96,39,2335,5270,135.128,7605,W3_action_low_saver_b96_cc00b3fb5c,NA,34.378,34.618,36.9,37.6,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_028_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument keys mismatch for send_email; missing=[], extra=['body_replace']""","{""action"":""send_email"",""arguments"":{""body"":""Meet in room 302"",""high_priority"":false,""recipient"":""team@example.com"",""subject"":""Room change"",""body_replace"":true}}",send_email,"{""body"": ""Meet in room 302"", ""body_replace"": true, ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",send_email,"{""body"": ""Meet in room 302"", ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",false,false,false,NA,1.0,false,false,96
w3v2_028_low_saver_b96_r1_d5000,2026-07-19T21:27:28+08:00,2026-07-19T21:27:39+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq738_budget96_temp0.0,tiny_schema_v2,w3v2_028,1,642,96,39,2335,5270,135.128,7605,W3_action_low_saver_b96_cc00b3fb5c,NA,34.378,34.618,36.9,37.6,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_028_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument keys mismatch for send_email; missing=[], extra=['body_replace']""","{""action"":""send_email"",""arguments"":{""body"":""Meet in room 302"",""high_priority"":false,""recipient"":""team@example.com"",""subject"":""Room change"",""body_replace"":true}}",send_email,"{""body"": ""Meet in room 302"", ""body_replace"": true, ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",send_email,"{""body"": ""Meet in room 302"", ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",false,false,false,NA,1.0,false,false,96
w3v2_028_low_saver_b96_r1_d10000,2026-07-19T21:27:28+08:00,2026-07-19T21:27:39+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq738_budget96_temp0.0,tiny_schema_v2,w3v2_028,1,642,96,39,2335,5270,135.128,7605,W3_action_low_saver_b96_cc00b3fb5c,NA,34.378,34.618,36.9,37.6,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_028_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument keys mismatch for send_email; missing=[], extra=['body_replace']""","{""action"":""send_email"",""arguments"":{""body"":""Meet in room 302"",""high_priority"":false,""recipient"":""team@example.com"",""subject"":""Room change"",""body_replace"":true}}",send_email,"{""body"": ""Meet in room 302"", ""body_replace"": true, ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",send_email,"{""body"": ""Meet in room 302"", ""high_priority"": false, ""recipient"": ""team@example.com"", ""subject"": ""Room change""}",false,false,false,NA,1.0,false,false,96
w3v2_029_low_saver_b96_r1_d2000,2026-07-19T21:27:39+08:00,2026-07-19T21:27:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,1932,3377,140.708,5309,W3_action_low_saver_b96_cc00b3fb5c,NA,34.618,34.636,37.3,37.3,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_029_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,5159.0,0.0,false,false,96
w3v2_029_low_saver_b96_r1_d5000,2026-07-19T21:27:39+08:00,2026-07-19T21:27:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,1932,3377,140.708,5309,W3_action_low_saver_b96_cc00b3fb5c,NA,34.618,34.636,37.3,37.3,0,false,5000,false,deadline_miss,"physical_run_id=w3v2_029_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,5159.0,0.0,false,false,96
w3v2_029_low_saver_b96_r1_d10000,2026-07-19T21:27:39+08:00,2026-07-19T21:27:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,1932,3377,140.708,5309,W3_action_low_saver_b96_cc00b3fb5c,NA,34.618,34.636,37.3,37.3,0,true,10000,true,none,"physical_run_id=w3v2_029_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,5159.0,0.0,true,true,96
w3v2_030_low_saver_b96_r1_d2000,2026-07-19T21:27:47+08:00,2026-07-19T21:27:54+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,1953,2650,139.474,4603,W3_action_low_saver_b96_cc00b3fb5c,NA,34.636,34.675,37.3,37.6,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_030_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,4461.0,0.0,false,false,96
